mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate_init,param_model__hidden_layer_sizes,param_model__batch_size,param_model__alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
13.015846888224283,2.935007088949552,0.019479751586914062,0.005634538809460188,0.0001,"(64, 64, 32)",32,0.01,"{'model__learning_rate_init': 0.0001, 'model__hidden_layer_sizes': (64, 64, 32), 'model__batch_size': 32, 'model__alpha': 0.01}",-0.22621025093728936,-0.2282385457968089,-0.22036641999386403,-0.22493840557598743,0.003337242787256828,1
5.1781032880147295,0.3701258956680794,0.016866127649943035,0.0002798479197767232,0.0005,"(128, 64)",64,1e-05,"{'model__learning_rate_init': 0.0005, 'model__hidden_layer_sizes': (128, 64), 'model__batch_size': 64, 'model__alpha': 1e-05}",-0.22878347814781,-0.23046139273333885,-0.21729997928516795,-0.22551495005543895,0.005849111494143795,3
6.072970628738403,1.4667557321909015,0.015206336975097656,0.0012252106463161731,0.0005,"(64, 64, 32)",32,0.001,"{'model__learning_rate_init': 0.0005, 'model__hidden_layer_sizes': (64, 64, 32), 'model__batch_size': 32, 'model__alpha': 0.001}",-0.2277590574317549,-0.22783225462791298,-0.22171748188790882,-0.22576959798252558,0.002865434590723298,4
2.5002429485321045,0.4802804738357909,0.009640693664550781,0.0005436346529923932,0.0005,"(32, 16)",128,0.001,"{'model__learning_rate_init': 0.0005, 'model__hidden_layer_sizes': (32, 16), 'model__batch_size': 128, 'model__alpha': 0.001}",-0.23933841180788842,-0.23731266912594384,-0.22839109685404735,-0.23501405926262653,0.004755602426083212,10
2.929873466491699,0.6556583479870269,0.016808430353800457,0.00051464292227202,0.001,"(128, 64)",64,0.0001,"{'model__learning_rate_init': 0.001, 'model__hidden_layer_sizes': (128, 64), 'model__batch_size': 64, 'model__alpha': 0.0001}",-0.22945368235054958,-0.23118643978745174,-0.21829599944954378,-0.22631204052918172,0.005712168183017543,6
7.79745093981425,0.28393206431316936,0.010563373565673828,0.0008858690769352624,0.0001,"(32, 16)",64,1e-05,"{'model__learning_rate_init': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__batch_size': 64, 'model__alpha': 1e-05}",-0.23305615712245317,-0.23650853027754407,-0.22696740608989585,-0.23217736449663104,0.003944402789644332,8
6.77800710995992,0.32455831666445606,0.012057224909464518,0.002097211148270131,0.0001,"(32, 16)",128,0.01,"{'model__learning_rate_init': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__batch_size': 128, 'model__alpha': 0.01}",-0.23464670790909617,-0.23781685796421584,-0.22866042246910534,-0.23370799611413914,0.0037965741240863875,9
2.4283548990885415,0.7078438588870513,0.014407078425089518,0.0027758826215156054,0.001,"(64, 32)",128,0.0001,"{'model__learning_rate_init': 0.001, 'model__hidden_layer_sizes': (64, 32), 'model__batch_size': 128, 'model__alpha': 0.0001}",-0.2387268623925901,-0.23170994244961984,-0.22106133156358795,-0.23049937880193264,0.0072625451519621196,7
11.790777842203775,2.2762587897186006,0.023124535878499348,0.001586960703563525,0.0001,"(128, 64)",128,0.0001,"{'model__learning_rate_init': 0.0001, 'model__hidden_layer_sizes': (128, 64), 'model__batch_size': 128, 'model__alpha': 0.0001}",-0.2272491444646946,-0.23009229862804334,-0.220068691281207,-0.22580337812464832,0.004217887013928176,5
9.763976494471232,1.4826861024475184,0.01700933774312337,0.003861442431935328,0.0001,"(128, 64)",64,1e-05,"{'model__learning_rate_init': 0.0001, 'model__hidden_layer_sizes': (128, 64), 'model__batch_size': 64, 'model__alpha': 1e-05}",-0.22443315502307662,-0.23163647608338153,-0.2198254073629575,-0.2252983461564719,0.0048605042847167,2
